price,symbol,time
1.409626070345932,HLP w/ Yield,2024-07-14 15:32:02.000 UTC
1.3696545030495044,HLP index,2024-07-14 15:31:43.000 UTC
1.4098541995856717,HLP w/ Yield,2024-07-14 15:31:43.000 UTC
1.3677586194510367,HLP index,2024-07-14 14:27:30.000 UTC
1.4080482898349924,HLP w/ Yield,2024-07-14 14:27:30.000 UTC
1.3677586194510367,HLP index,2024-07-14 14:06:34.000 UTC
1.4081585168395403,HLP w/ Yield,2024-07-14 14:06:34.000 UTC
1.3677205106407815,HLP index,2024-07-14 13:50:25.000 UTC
1.4085416986810664,HLP w/ Yield,2024-07-14 13:50:25.000 UTC
1.3677205106407815,HLP index,2024-07-14 13:43:44.000 UTC
1.408457182353983,HLP w/ Yield,2024-07-14 13:43:44.000 UTC
1.3714590700581637,HLP index,2024-07-14 11:47:04.000 UTC
1.4115688904422676,HLP w/ Yield,2024-07-14 11:47:04.000 UTC
1.3727333538653386,HLP index,2024-07-14 10:32:37.000 UTC
1.4118472904604211,HLP w/ Yield,2024-07-14 10:32:37.000 UTC
1.374014329902168,HLP index,2024-07-14 09:48:04.000 UTC
